age,MonthlyIncome,TotalTimesPastDue,RevolvingUtilizationOfUnsecuredLines,DebtRatio,PD,LGD,EAD,ExpectedLoss,ExpectedLossRate,InterestRate
45,5400.0,0,0.001818135,5.0,0.008330979943275451,0.75,54000.0,337.40468770265574,0.006248234957456588,0.0762482349574566
42,5500.0,2,0.335396493,0.406289765,0.1442153960466385,0.4,55000.0,3172.738713026047,0.0576861584186554,0.1276861584186554
33,1212.0,0,0.901032989,0.138499588,0.08951667845249175,0.75,12120.0,813.70660713315,0.06713750883936881,0.13713750883936882
32,6916.0,0,0.10769878,0.315020963,0.014476838521659374,0.4,69160.0,400.487260863185,0.00579073540866375,0.07579073540866375
44,5400.0,0,0.936224834,5.0,0.07908696979284287,0.4,54000.0,1708.278547525406,0.03163478791713715,0.10163478791713715
36,6126.0,0,0.109805211,0.323486209,0.011076617613434791,0.4,61260.0,271.42143799960616,0.004430647045373917,0.07443064704537392
27,6003.0,2,0.971378161,0.12841439,0.2802917420864105,0.75,60030.0,12619.434958085416,0.21021880656480788,0.2802188065648079
54,5105.0,0,0.461107778,0.304543674,0.023673378676176072,0.4,51050.0,483.41039256751543,0.009469351470470429,0.07946935147047043
53,5400.0,0,0.021999624,5.0,0.007208564784377813,0.4,54000.0,155.70499934256077,0.0028834259137511253,0.07288342591375113
76,2986.0,0,0.009122458,0.449280214,0.012764153257012367,0.4,29860.0,152.4550465017557,0.005105661302804946,0.07510566130280495
34,2500.0,0,0.073615289,0.336665334,0.016742019169032573,0.75,25000.0,313.9128594193607,0.012556514376774427,0.08255651437677443
23,2557.0,0,0.0,0.0,0.01872354671359062,0.75,25570.0,359.0708170998841,0.014042660035192965,0.08404266003519296
50,2600.0,0,0.9999999,0.482506728,0.06645916998386384,0.4,26000.0,691.175367832184,0.026583667993545536,0.09658366799354554
29,3583.0,2,0.969806039,0.200613839,0.3356556534767151,0.75,35830.0,9019.906548053028,0.25174174010753636,0.3217417401075364
49,3883.0,7,0.9999999,0.3123069,0.6662695407867432,0.75,38830.0,19403.434701561928,0.4997021555900574,0.5697021555900574
65,5770.0,0,0.347079642,0.31259747,0.013244967348873616,0.4,57700.0,305.69384641200304,0.005297986939549446,0.07529798693954945
56,5100.0,0,0.04198699,0.083905117,0.0070727560203522446,0.75,51000.0,270.53291777847335,0.005304567015264184,0.07530456701526418
46,10368.0,0,0.9999999,0.303404378,0.04521913081407547,0.4,100000.0,1808.7652325630188,0.01808765232563019,0.08808765232563019
65,5573.0,0,0.092785342,0.594187298,0.014808476530015468,0.4,55730.0,330.11055880710484,0.005923390612006188,0.07592339061200619
55,5400.0,0,0.102943164,5.0,0.00541680664755404,0.4,54000.0,117.00302358716725,0.0021667226590216158,0.07216672265902162
51,8316.0,0,0.086599033,0.359143922,0.012320819497108459,0.4,83160.0,409.8397397518158,0.0049283277988433835,0.07492832779884338
32,6250.0,0,0.141415099,0.765637498,0.033543136715888974,0.4,62500.0,838.5784178972244,0.01341725468635559,0.0834172546863556
56,5400.0,1,0.395601475,5.0,0.05919039472937584,0.4,54000.0,1278.5125261545181,0.023676157891750337,0.09367615789175034
42,12090.0,0,0.024065062,0.074435531,0.005335324443876743,0.4,100000.0,213.41297775506973,0.0021341297775506972,0.0721341297775507
38,27800.0,11,0.756749036,0.210675875,0.5210440635681153,0.4,100000.0,20841.762542724613,0.20841762542724612,0.27841762542724613
58,1600.0,0,0.020518143,0.236727046,0.007492916099727154,0.75,16000.0,89.91499319672586,0.005619687074795366,0.07561968707479537
58,5758.0,0,0.379219894,0.494703942,0.027890801802277564,0.4,57580.0,642.3809471100569,0.011156320720911026,0.08115632072091103
69,8582.0,0,0.050030743,0.15763719,0.0025629041250795127,0.4,85820.0,87.97937280572953,0.0010251616500318052,0.07102516165003181
41,6150.0,2,0.322485207,0.360104048,0.1334738701581955,0.4,61500.0,3283.4572058916096,0.053389548063278204,0.1233895480632782
40,6900.0,0,0.077973238,0.021156354,0.013031604327261448,0.75,69000.0,674.3855239357799,0.009773703245446085,0.0797737032454461
62,5400.0,0,0.378986674,5.0,0.02248651385307312,0.4,54000.0,485.7086992263794,0.008994605541229248,0.07899460554122925
38,4300.0,0,0.186173589,0.381539177,0.024425846710801124,0.4,43000.0,420.1245634257794,0.009770338684320451,0.07977033868432046
45,5462.0,0,0.020071346,0.189090243,0.0063364203087985516,0.4,54620.0,138.43811090663078,0.0025345681235194213,0.07253456812351942
62,10500.0,0,0.9999999,0.0,0.02779066078364849,0.75,100000.0,2084.299558773637,0.02084299558773637,0.09084299558773637
38,0.0,0,0.678210819,5.0,0.04278423860669136,0.4,1000.0,17.113695442676544,0.017113695442676543,0.08711369544267655
72,5000.0,0,0.066580621,0.034193161,0.005397817771881819,0.75,50000.0,202.41816644556823,0.004048363328911364,0.07404836332891136
57,12000.0,0,0.303393214,0.095742021,0.012225094437599181,0.4,100000.0,489.0037775039673,0.004890037775039673,0.07489003777503968
45,4416.0,2,0.414872198,0.799864161,0.19913100302219391,0.4,44160.0,3517.4500373840333,0.07965240120887757,0.14965240120887754
29,2800.0,0,0.104059729,1.25883613,0.025665886327624322,0.4,28000.0,287.45792686939245,0.01026635453104973,0.08026635453104973
47,5166.0,0,0.020734364,0.711244436,0.028650611639022827,0.4,51660.0,592.0362389087677,0.01146024465560913,0.08146024465560914
75,5400.0,4,0.951609678,5.0,0.4461666285991669,0.4,54000.0,9637.199177742006,0.17846665143966678,0.24846665143966676
67,2200.0,0,0.622972116,0.280327124,0.03354313597083092,0.75,22000.0,553.4617435187101,0.025157351978123188,0.0951573519781232
62,6126.0,0,0.844973395,0.710298678,0.07412549555301666,0.4,61260.0,1816.3711430311205,0.029650198221206667,0.09965019822120667
40,4900.0,0,0.97160284,0.059375638,0.10863838791847229,0.75,49000.0,3992.460756003856,0.08147879093885421,0.1514787909388542
48,4000.0,0,0.72233674,0.140214946,0.06645916849374771,0.75,40000.0,1993.775054812431,0.04984437637031078,0.11984437637031078
48,9000.0,0,0.839554985,0.475724919,0.0735158532857895,0.4,90000.0,2646.5707182884216,0.029406341314315795,0.0994063413143158
59,10500.0,0,0.233048094,0.262165508,0.0123415881767869,0.4,100000.0,493.66352707147604,0.0049366352707147605,0.07493663527071476
31,5900.0,0,0.144441414,0.531604813,0.01955168880522251,0.4,59000.0,461.41985580325127,0.007820675522089005,0.077820675522089
50,12500.0,0,0.852155892,0.358771298,0.05004832670092583,0.4,100000.0,2001.933068037033,0.02001933068037033,0.09001933068037034
72,5400.0,0,0.136372725,0.003703018,0.006159383524209261,0.75,54000.0,249.4550327304751,0.004619537643156946,0.07461953764315694
63,4583.0,0,0.02623575,0.007635253,0.006215408863499761,0.75,45830.0,213.63914116064555,0.004661556647624821,0.07466155664762482
59,11000.0,0,0.062627402,0.288882829,0.005335324443876743,0.4,100000.0,213.41297775506973,0.0021341297775506972,0.0721341297775507
36,4700.0,1,0.703227987,0.401616677,0.14594946503639222,0.4,47000.0,2743.849942684174,0.05837978601455689,0.1283797860145569
48,6608.0,0,0.56448874,0.818883341,0.1404243066906929,0.4,66080.0,3711.6952744483947,0.05616972267627716,0.12616972267627716
34,2000.0,0,0.863955695,1.127936032,0.12998279333114623,0.4,20000.0,1039.86234664917,0.0519931173324585,0.1219931173324585
36,5833.0,0,0.254114337,0.672094618,0.02248651422560215,0.4,58330.0,524.6553499117493,0.00899460569024086,0.07899460569024086
77,3500.0,0,0.822677174,5.0,0.05608402565121651,0.4,35000.0,785.1763591170311,0.022433610260486604,0.0924336102604866
54,9450.0,0,0.529074399,0.425669241,0.035225529223680496,0.4,94500.0,1331.525004655123,0.014090211689472202,0.0840902116894722
54,1732.0,0,0.117250231,0.333525678,0.012583124823868275,0.4,17320.0,87.17588877975942,0.005033249929547311,0.07503324992954731
36,4500.0,2,0.673365356,0.644745612,0.2877348721027374,0.4,45000.0,5179.227697849274,0.11509394884109497,0.18509394884109495
68,18500.0,1,0.636256104,0.515539701,0.10052975416183471,0.4,100000.0,4021.1901664733887,0.04021190166473389,0.1102119016647339
51,6521.0,0,0.069348929,0.017939282,0.012764153070747852,0.75,65210.0,624.2628163076006,0.00957311480306089,0.0795731148030609
74,6000.0,0,0.086078717,0.291451425,0.006950841099023819,0.4,60000.0,166.82018637657166,0.0027803364396095276,0.07278033643960953
53,18000.0,0,0.564424573,0.152935948,0.03333476185798645,0.75,100000.0,2500.1071393489838,0.025001071393489838,0.09500107139348984
41,6833.0,1,0.392129873,0.303043606,0.056329145282506946,0.4,68330.0,1539.58819886148,0.02253165811300278,0.09253165811300279
57,3333.0,1,0.138326746,0.863827235,0.06645916849374771,0.4,33330.0,886.0336343586445,0.026583667397499084,0.09658366739749909
41,33333.0,0,0.102506586,0.343703126,0.013273140415549278,0.4,100000.0,530.9256166219711,0.005309256166219712,0.07530925616621971
58,4166.0,0,0.157905,0.36837053,0.015647813118994235,0.4,41660.0,260.7551578149199,0.006259125247597694,0.0762591252475977
70,1884.0,0,0.043410328,0.213793103,0.006133926659822464,0.75,18840.0,86.6723837032914,0.004600444994866847,0.07460044499486686
68,6250.0,0,0.368396761,0.296272596,0.02076045423746109,0.4,62500.0,519.0113559365274,0.008304181694984437,0.07830418169498445
67,3364.0,0,0.002612566,0.001188707,0.004797534924000502,0.75,33640.0,121.04180613253267,0.0035981511930003765,0.07359815119300038
61,6250.0,0,0.024421215,0.005119181,0.004123746324330569,0.75,62500.0,193.30060895299542,0.0030928097432479265,0.07309280974324793
42,4500.0,0,0.581346717,0.46922906,0.051985342800617215,0.4,45000.0,935.7361704111099,0.020794137120246886,0.09079413712024689
38,5400.0,0,0.036600096,5.0,0.006972845736891031,0.4,54000.0,150.61346791684628,0.0027891382947564125,0.07278913829475642
70,2500.0,0,0.001230706,0.003198721,0.009200437739491463,0.75,25000.0,172.50820761546493,0.006900328304618597,0.0769003283046186
62,7000.0,1,0.09900003,0.019997143,0.05702884197235107,0.75,70000.0,2994.014203548431,0.0427716314792633,0.1127716314792633
47,9083.0,0,0.03360393,0.245926904,0.00972199123352766,0.4,90830.0,353.21938549652697,0.003888796493411064,0.07388879649341107
39,6200.0,0,0.419336666,0.230285438,0.030920489877462386,0.4,62000.0,766.8281489610673,0.012368195950984956,0.08236819595098496
66,6800.0,1,0.113718472,0.192324658,0.0375285841524601,0.4,68000.0,1020.7774889469147,0.01501143366098404,0.08501143366098404
41,5400.0,0,0.69255383,5.0,0.06429762169718742,0.4,54000.0,1388.8286286592484,0.025719048678874968,0.09571904867887497
80,5400.0,1,0.104226263,5.0,0.03397187478840351,0.4,54000.0,733.7924954295158,0.013588749915361404,0.0835887499153614
54,3900.0,0,0.040315028,0.771340682,0.013244967721402646,0.4,39000.0,206.62149645388126,0.005297987088561058,0.07529798708856106
57,1200.0,0,0.218928389,0.253955037,0.016565308533608915,0.75,12000.0,149.08777680248022,0.012423981400206684,0.0824239814002067
50,8980.0,1,0.736888723,0.571317225,0.14312783181667327,0.4,89800.0,5141.151718854904,0.05725113272666931,0.12725113272666932
70,5400.0,0,0.379177802,5.0,0.014244491420686244,0.75,54000.0,576.9019025377928,0.010683368565514682,0.08068336856551468
44,7000.0,0,0.219731608,0.215969147,0.01517056655138731,0.4,70000.0,424.77586343884474,0.006068226620554925,0.07606822662055493
55,5400.0,0,0.050952229,5.0,0.00751289906911552,0.4,54000.0,162.27861989289522,0.003005159627646208,0.07300515962764621
28,1900.0,3,0.9999999,0.737506575,0.5172145247459412,0.75,19000.0,7370.3069776296625,0.3879108935594559,0.4579108935594559
56,5400.0,0,0.168329162,5.0,0.01157004814594984,0.4,54000.0,249.91303995251656,0.004628019258379936,0.07462801925837995
64,6378.0,0,0.100712465,0.260228876,0.010841258987784385,0.4,63780.0,276.58219929635527,0.0043365035951137545,0.07433650359511376
63,5433.0,0,0.878449451,0.301435407,0.030920489132404326,0.4,54330.0,671.9640698254109,0.012368195652961732,0.08236819565296173
38,6333.0,0,0.563530705,0.331544048,0.04207127690315247,0.4,63330.0,1065.7495865106582,0.016828510761260986,0.086828510761261
45,3750.0,0,0.00234245,1.027992535,0.01137455739080906,0.4,37500.0,170.6183608621359,0.004549822956323624,0.07454982295632363
62,5400.0,0,0.134183474,5.0,0.022635952569544315,0.4,54000.0,488.9365755021572,0.009054381027817726,0.07905438102781773
43,3330.0,3,0.904925085,0.677574302,0.3965142846107483,0.4,33300.0,5281.570271015168,0.15860571384429933,0.2286057138442993
44,13000.0,0,0.010990793,0.240981463,0.009826583415269851,0.4,100000.0,393.0633366107941,0.003930633366107941,0.07393063336610795
45,5200.0,0,0.273886306,0.104402999,0.022250177338719368,0.75,52000.0,867.7569162100554,0.016687633004039526,0.08668763300403953
64,8900.0,0,0.041297935,0.114706213,0.0026269860565662382,0.4,89000.0,93.52070361375809,0.0010507944226264953,0.0710507944226265
29,5166.0,0,0.006743199,0.05380298,0.008655702322721481,0.75,51660.0,335.36518649384374,0.00649177674204111,0.07649177674204112
72,9619.0,0,0.022333537,0.198648649,0.0026269860565662382,0.4,96190.0,101.07591551244258,0.0010507944226264953,0.0710507944226265
34,8400.0,0,0.817647794,0.648018093,0.11669730842113495,0.4,84000.0,3921.0295629501343,0.04667892336845398,0.11667892336845398
30,3546.0,0,0.041622399,0.418663659,0.012913947738707066,0.4,35460.0,183.17143472582103,0.0051655790954828265,0.07516557909548283
41,3600.0,0,0.401936775,0.958622605,0.09012841731309891,0.4,36000.0,1297.8492093086245,0.03605136692523957,0.10605136692523957
52,7606.0,0,0.62767736,0.520310241,0.055018524080514906,0.4,76060.0,1673.8835766255856,0.022007409632205963,0.09200740963220597
26,1000.0,30,0.9999999,0.0,0.5601372122764587,0.75,10000.0,4201.029092073441,0.42010290920734406,0.4901029092073441
37,13100.0,0,0.702545306,0.398671857,0.09679581671953201,0.4,100000.0,3871.8326687812805,0.038718326687812804,0.10871832668781281
60,1329.0,1,0.546484796,0.763909774,0.13623034060001374,0.75,13290.0,1357.875919930637,0.10217275545001031,0.1721727554500103
37,3500.0,0,0.002479802,0.514138817,0.007552534341812134,0.4,35000.0,105.73548078536989,0.0030210137367248538,0.07302101373672486
77,6666.0,0,0.0,0.320083996,0.00972199086099863,0.4,66660.0,259.2271643176675,0.003888796344399452,0.07388879634439946
52,5380.0,1,0.3456034,0.564393235,0.08779128938913346,0.4,53800.0,1889.268547654152,0.03511651575565338,0.1051165157556534
60,5400.0,0,0.412569773,5.0,0.02713833414018154,0.4,54000.0,586.1880174279213,0.010855333656072616,0.08085533365607261
63,6293.0,0,0.288381654,0.080711789,0.016565308347344397,0.75,62930.0,781.8411407237871,0.012423981260508298,0.0824239812605083
74,5400.0,0,0.9999999,5.0,0.03269539289176464,0.4,54000.0,706.2204864621162,0.013078157156705857,0.08307815715670586
37,5400.0,0,0.110944453,5.0,0.011764024384319782,0.75,54000.0,476.4429875649512,0.008823018288239837,0.07882301828823984
27,1200.0,0,1.007984032,0.012489592,0.13920836001634598,0.75,12000.0,1252.875240147114,0.10440627001225951,0.1744062700122595
69,2750.0,6,0.153819742,0.16175936,0.36637828350067136,0.75,27500.0,7556.552097201346,0.2747837126255035,0.34478371262550356
46,295.0,0,0.9999999,1.212837838,0.06887937858700752,0.75,2950.0,152.39562512375414,0.051659533940255645,0.12165953394025565
53,5400.0,0,0.162392747,5.0,0.016492538899183274,0.75,54000.0,667.9478254169227,0.012369404174387456,0.08236940417438746
56,5544.0,1,0.11026866,0.088007214,0.059940697997808455,0.75,55440.0,2492.3342227488756,0.04495552349835634,0.11495552349835635
47,8166.0,1,0.532387689,0.463817803,0.10021572262048721,0.4,81660.0,3273.4463636755945,0.04008628904819489,0.1100862890481949
38,5400.0,0,0.006822727,5.0,0.006239932216703892,0.4,54000.0,134.7825358808041,0.002495972886681557,0.07249597288668157
48,3000.0,0,0.0,0.267910696,0.013273140415549278,0.4,30000.0,159.27768498659134,0.005309256166219712,0.07530925616621971
62,9067.0,0,0.9999999,0.15494045,0.03354313522577286,0.4,90670.0,1216.5424283683303,0.013417254090309147,0.08341725409030915
57,9288.0,0,0.568957578,0.407901819,0.032793642953038216,0.4,92880.0,1218.3494229912758,0.013117457181215287,0.08311745718121528
25,5000.0,0,0.0,0.0,0.018738771975040435,0.75,50000.0,702.7039490640162,0.014054078981280324,0.08405407898128033
79,5400.0,0,0.016371924,5.0,0.0031553955283015966,0.75,54000.0,127.79351889621465,0.0023665466462261973,0.0723665466462262
24,3500.0,2,0.9999999,0.148243359,0.3302729368209839,0.75,35000.0,8669.664591550827,0.2477047026157379,0.3177047026157379
63,4216.0,0,0.063998951,0.140147024,0.006215408863499761,0.4,42160.0,104.81665507405998,0.0024861635453999045,0.07248616354539991
64,5400.0,0,0.0,5.0,0.0026269861496984958,0.4,54000.0,56.74290083348751,0.0010507944598793983,0.0710507944598794
63,5400.0,0,0.0,0.0,0.00321484562009573,0.75,54000.0,130.2012476138771,0.0024111342150717977,0.0724111342150718
53,4611.0,0,0.537532938,0.446444059,0.03752858340740204,0.4,46110.0,692.1771923661232,0.015011433362960815,0.08501143336296083
57,5116.0,0,0.06839658,0.208716045,0.007458122074604034,0.4,51160.0,152.62301013469695,0.002983248829841614,0.07298324882984161
58,35000.0,0,0.261978058,0.145967258,0.014912513270974159,0.4,100000.0,596.5005308389664,0.005965005308389663,0.07596500530838966
35,4000.0,0,0.021253945,0.005748563,0.013031603768467903,0.75,40000.0,390.9481130540371,0.009773702826350927,0.07977370282635093
65,8680.0,6,0.504225114,0.280843221,0.3871989369392395,0.4,86800.0,13443.547090530396,0.1548795747756958,0.22487957477569578
78,3000.0,0,0.010645886,0.00733089,0.004599215555936098,0.75,30000.0,103.4823500085622,0.0034494116669520733,0.07344941166695208
85,8333.0,0,0.009220068,0.236021118,0.013249686546623706,0.4,83330.0,441.6385519720614,0.005299874618649483,0.07529987461864948
45,7100.0,0,0.015406009,0.456555415,0.01330377347767353,0.4,71000.0,377.82716676592827,0.005321509391069412,0.07532150939106942
32,2536.0,0,0.059252753,0.327946393,0.01348650399595499,0.75,25360.0,256.5133060030639,0.010114877996966243,0.08011487799696625
66,5666.0,5,0.27421026,0.477324863,0.26337660253047945,0.4,56660.0,5969.167319750786,0.10535064101219178,0.17535064101219178
33,0.0,0,0.469550991,5.0,0.03397187553346157,0.4,1000.0,13.58875021338463,0.01358875021338463,0.08358875021338463
79,5400.0,0,0.000771581,0.0,0.0003983223345130682,0.75,54000.0,16.13205454777926,0.0002987417508848011,0.0702987417508848
55,6800.0,0,0.395063836,0.407146008,0.0236733790487051,0.4,68000.0,643.9159101247787,0.009469351619482041,0.07946935161948204
55,5400.0,0,0.033673797,5.0,0.010469220019876957,0.4,54000.0,226.1351524293423,0.0041876880079507834,0.07418768800795078
58,9000.0,0,0.286247606,0.41350961,0.03554992973804474,0.4,90000.0,1279.7974705696106,0.014219971895217896,0.0842199718952179
39,4200.0,0,0.397214991,0.461080695,0.028923143446445466,0.4,42000.0,485.90880990028387,0.011569257378578187,0.08156925737857819
50,10333.0,1,0.9999999,0.52641765,0.20172975957393646,0.4,100000.0,8069.1903829574585,0.08069190382957458,0.15069190382957456
39,5400.0,0,0.0,5.0,0.010483497008681297,0.4,54000.0,226.443535387516,0.004193398803472519,0.07419339880347252
72,5400.0,0,0.380330256,5.0,0.014486027695238591,0.75,54000.0,586.684121657163,0.010864520771428944,0.08086452077142894
56,5400.0,0,0.0,5.0,0.01250846553593874,0.75,54000.0,506.5928542055189,0.009381349151954054,0.07938134915195406
36,9000.0,0,0.192282052,0.099211199,0.012797650508582592,0.4,90000.0,460.7154183089733,0.005119060203433037,0.07511906020343304
50,4800.0,0,0.859268845,1.292855655,0.186171555519104,0.4,48000.0,3574.4938659667964,0.0744686222076416,0.1444686222076416
24,5400.0,0,0.218476904,5.0,0.028923143818974494,0.75,54000.0,1171.387324668467,0.02169235786423087,0.09169235786423087
73,4800.0,0,0.019064605,0.48260779,0.008655702322721481,0.4,48000.0,166.18948459625244,0.0034622809290885924,0.0734622809290886
35,8500.0,0,0.15425833,0.065874603,0.01348650399595499,0.75,85000.0,859.7646297421308,0.010114877996966243,0.08011487799696625
44,9000.0,0,0.0,0.141095434,0.011356684565544128,0.4,90000.0,408.8406443595886,0.004542673826217651,0.07454267382621765
79,4425.0,0,0.043787619,0.225711704,0.00230613867752254,0.4,44250.0,40.81865459214896,0.0009224554710090161,0.07092245547100902
28,1400.0,0,0.16285581,0.284082798,0.023043854907155038,0.75,14000.0,241.96047652512792,0.01728289118036628,0.08728289118036628
46,3292.0,0,0.12446766,0.469480717,0.018723547272384167,0.4,32920.0,246.55167048275473,0.007489418908953667,0.07748941890895367
62,5400.0,0,0.003832365,5.0,0.00468782102689147,0.4,54000.0,101.25693418085575,0.001875128410756588,0.07187512841075659
47,5879.0,2,0.469194677,0.421428571,0.1549695074558258,0.4,58790.0,3644.2629373311997,0.06198780298233032,0.13198780298233032
52,5566.0,2,0.859877044,0.506017604,0.31734753847122193,0.4,55660.0,7065.425596523286,0.12693901538848879,0.19693901538848876
51,13209.0,0,0.024999479,0.3999243,0.013441166654229165,0.4,100000.0,537.6466661691667,0.005376466661691667,0.07537646666169168
62,4000.0,0,0.0,0.221194701,0.010042420960962773,0.75,40000.0,301.27262882888317,0.007531815720722079,0.07753181572072208
72,8334.0,1,0.034041998,0.002759448,0.03752858564257622,0.75,83340.0,2345.7242455892265,0.028146439231932163,0.09814643923193217
28,1200.0,0,0.526812354,0.597002498,0.05994070246815682,0.75,12000.0,539.4663222134114,0.04495552685111762,0.11495552685111762
35,4000.0,0,0.232863794,0.596350912,0.036465901881456375,0.4,40000.0,583.454430103302,0.01458636075258255,0.08458636075258255
51,7350.0,0,0.054187657,0.508230173,0.022813428193330765,0.4,73500.0,670.7147888839245,0.009125371277332307,0.07912537127733231
34,4667.0,0,0.032998821,0.127892031,0.010841259360313415,0.75,46670.0,379.47118075937027,0.008130944520235061,0.07813094452023507
31,5400.0,0,0.9999999,5.0,0.13347387611865996,0.75,54000.0,5405.691982805729,0.10010540708899499,0.17010540708899496
30,4833.0,0,0.17921396,0.135912288,0.015321564674377442,0.75,48330.0,555.3684155344964,0.011491173505783084,0.08149117350578308
38,6750.0,0,0.0,0.432824767,0.012128225155174732,0.4,67500.0,327.46207918971777,0.004851290062069893,0.07485129006206989
42,9300.0,0,0.9999999,0.213310397,0.05233634635806084,0.4,93000.0,1946.9120845198634,0.020934538543224336,0.09093453854322434
47,8333.0,0,0.30432106,0.389008879,0.024425846338272095,0.4,83330.0,814.1623101472856,0.009770338535308839,0.07977033853530885
49,6000.0,0,0.237930487,5.0,0.018249371834099293,0.4,60000.0,437.984924018383,0.007299748733639717,0.07729974873363972
45,3771.0,1,0.3458919,0.118769883,0.11013157963752747,0.75,37710.0,3114.7964010983706,0.0825986847281456,0.15259868472814558
50,5400.0,0,0.142122554,5.0,0.010475658625364304,0.4,54000.0,226.27422630786896,0.0041902634501457215,0.07419026345014572
64,5400.0,0,0.0,5.0,0.004599215649068356,0.4,54000.0,99.34305801987648,0.0018396862596273423,0.07183968625962735
42,5400.0,0,0.9999999,0.0,0.08703732788562775,0.75,54000.0,3525.011779367924,0.06527799591422082,0.13527799591422082
49,20980.0,0,0.809612692,0.357752252,0.0570251077413559,0.4,100000.0,2281.004309654236,0.02281004309654236,0.09281004309654237
47,7100.0,4,0.729129805,0.572032108,0.35022046566009524,0.4,71000.0,9946.261224746706,0.1400881862640381,0.21008818626403808
86,1485.0,0,0.0340912,0.026244953,0.013822242431342602,0.75,14850.0,153.94522507907826,0.010366681823506953,0.08036668182350695
47,5416.0,0,0.159884012,0.166697434,0.014808476343750954,0.75,54160.0,601.5203090831637,0.011106357257813216,0.08110635725781322
50,8200.0,0,0.390992274,0.104133642,0.023740723729133606,0.75,82000.0,1460.0545093417168,0.017805542796850204,0.08780554279685021
56,6916.0,2,0.023729857,0.090501663,0.10906958878040314,0.4,69160.0,3017.3011040210727,0.04362783551216126,0.11362783551216127
46,5417.0,1,0.977288959,0.103728313,0.20172975063323975,0.75,54170.0,8195.775443851948,0.15129731297492982,0.2212973129749298
42,14408.0,0,0.31085733,0.494621417,0.031066380441188812,0.4,100000.0,1242.6552176475525,0.012426552176475526,0.08242655217647553
58,5646.0,0,0.11635821,0.120063751,0.012444896437227727,0.75,56460.0,526.9791396344082,0.009333672327920796,0.0793336723279208
52,6130.0,0,0.000783553,0.326374164,0.008548073749989272,0.4,61300.0,209.59876834973696,0.003419229499995709,0.07341922949999571
52,10833.0,0,0.030506931,0.127838287,0.010208207741379738,0.75,100000.0,765.6155806034802,0.007656155806034802,0.0776561558060348
48,3300.0,1,0.801321624,0.182368979,0.20183718502521514,0.75,33000.0,4995.470329374074,0.15137788876891134,0.22137788876891132
36,3916.0,0,0.9999999,0.734235384,0.09940948188304902,0.4,39160.0,1557.15012421608,0.03976379275321961,0.10976379275321962
63,7908.0,0,0.553717314,0.45985586,0.029316479712724684,0.4,79080.0,927.3388862729073,0.011726591885089874,0.08172659188508988
80,5400.0,0,0.097833467,5.0,0.004687821120023727,0.4,54000.0,101.2569361925125,0.0018751284480094906,0.07187512844800949
53,8600.0,0,0.896790495,0.737937449,0.11158590465784073,0.4,86000.0,3838.5551202297215,0.044634361863136296,0.1146343618631363
68,4300.0,0,0.080509025,0.495233667,0.0026269860565662382,0.4,43000.0,45.1841601729393,0.0010507944226264953,0.0710507944226265
41,2187.0,0,0.560285188,1.157678245,0.0919858157634735,0.4,21870.0,804.6919162988662,0.0367943263053894,0.1067943263053894
49,4273.0,0,0.247158673,0.751520824,0.03354313597083092,0.4,42730.0,573.319280013442,0.013417254388332366,0.08341725438833238
28,1100.0,0,0.9999999,0.0,0.10168577283620835,0.75,11000.0,838.907625898719,0.07626432962715626,0.14626432962715624
66,12000.0,0,0.409062439,0.417048579,0.01809511221945286,0.4,100000.0,723.8044887781143,0.007238044887781143,0.07723804488778115
63,1583.0,0,0.194436689,0.503156566,0.014607034251093864,0.4,15830.0,92.49174087792636,0.005842813700437546,0.07584281370043755
47,3650.0,0,1.066386723,0.15502602,0.13623033761978148,0.75,36500.0,3729.305492341518,0.10217275321483611,0.1721727532148361
60,5400.0,0,0.352160605,5.0,0.01397475078701973,0.4,54000.0,301.8546169996262,0.0055899003148078925,0.07558990031480789
75,5000.0,0,0.030458636,0.00659868,0.0022454069927334785,0.75,50000.0,84.20276222750543,0.0016840552445501085,0.07168405524455011
22,2745.0,0,0.184543638,0.002913328,0.033352375775575635,0.75,27450.0,686.6420362796633,0.025014281831681723,0.09501428183168173
65,5400.0,0,0.004116291,5.0,0.0016294797882437707,0.4,54000.0,35.19676342606545,0.0006517919152975083,0.07065179191529751
57,8828.0,0,0.040849725,0.291425983,0.00541680664755404,0.4,88280.0,191.27827633842824,0.0021667226590216158,0.07216672265902162
64,6880.0,0,0.0,0.304316233,0.005744783114641905,0.4,68800.0,158.09643131494522,0.002297913245856762,0.07229791324585677
50,4400.0,0,0.966668889,0.229038855,0.08689032047986985,0.75,44000.0,2867.3805758357053,0.06516774035990239,0.1351677403599024
55,10500.0,0,0.133382662,0.477287877,0.026491258665919303,0.4,100000.0,1059.6503466367722,0.010596503466367722,0.08059650346636772
27,1972.0,1,0.757695343,0.429295489,0.17275802791118622,0.75,19720.0,2555.091232806444,0.12956852093338966,0.19956852093338964
43,2200.0,0,0.370530175,0.522035438,0.030716023594141006,0.75,22000.0,506.81438930332655,0.023037017695605753,0.09303701769560575
35,8433.0,0,0.079437203,0.219468817,0.016565308533608915,0.4,84330.0,558.7809874556959,0.006626123413443566,0.07662612341344358
47,9780.0,1,0.103198857,0.244862488,0.051228688657283784,0.4,97800.0,2004.0663002729418,0.020491475462913515,0.09049147546291351
